ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_NR,Metadata_STAIN,Metadata_Series,Metadata_T_NUMBER,Metadata_X,Metadata_Y,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y18000,1793.3000096704784,1483.193605396127,0,1
2,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y20000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y20000,1011.5467113139381,1400.2292744917706,0,1
3,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y22000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y22000,1031.5257942832718,1030.5001086830475,0,1
4,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,484.38284684023563,1098.7911314384296,0,1
4,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,1226.1574804236661,180.37937223197818,0,2
4,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,627.9740620657711,97.40713293191293,0,3
4,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,668.5143721633888,194.43267776096823,0,4
4,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,1870.2811088221474,940.6931825026805,0,5
4,6,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,793.8937131630648,356.49469548133595,0,6
4,7,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,1649.840626439429,369.6913864578535,0,7
4,8,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,1544.7644464049404,395.60344067048965,0,8
4,9,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,1607.442321056289,450.68658790826964,0,9
4,10,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,1525.5591971544716,501.2261178861789,0,10
4,11,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y24000,1040.218441909917,543.0587666731104,0,11
5,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1508.2713997516412,249.20260310490826,0,1
5,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,593.8545680126106,1181.2545131629454,0,2
5,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1093.8145512060103,427.8645709766706,0,3
5,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1246.0498845265588,551.5856812933025,0,4
5,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1167.4355042016807,604.1289915966387,0,5
5,6,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1257.2510254306808,645.4331419196062,0,6
5,7,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1706.6060878692458,715.458089668616,0,7
5,8,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1508.9568873574535,811.3233653293953,0,8
5,9,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1233.4655231856577,835.5899844854335,0,9
5,10,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1793.8452120682116,757.0096195889812,0,10
5,11,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1799.1512444160817,829.9575622208041,0,11
5,12,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1535.501861115198,1093.848322789466,0,12
5,13,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1523.8852707307838,1218.2271866717153,0,13
5,14,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1373.4874371859296,1522.3791685701233,0,14
5,15,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y26000,1945.8671349964113,1796.8570216838123,0,15
6,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,1034.8040295523547,1005.0953160474922,0,1
6,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,41.06409701169338,533.3707232568212,0,2
6,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,306.66793088916984,576.5499367888748,0,3
6,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,70.54022988505747,589.1138975966562,0,4
6,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,748.6419880034276,928.2169665809769,0,5
6,6,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,782.584409594096,1134.3118081180812,0,6
6,7,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,140.35229458642485,1259.2217642209398,0,7
6,8,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,803.2242990654206,1349.4078271028038,0,8
6,9,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,358.0345844325714,1675.4008845633716,0,9
6,10,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y28000,796.0259626922657,1636.2621359223301,0,10
7,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y48000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y48000,1891.9014181943965,997.8772051193358,0,1
7,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y48000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y48000,1967.3223350253807,1145.2467005076142,0,2
7,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y48000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y48000,1821.860207365034,1296.6274579907042,0,3
7,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y48000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y48000,1775.4117222617667,1733.171090222998,0,4
7,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y48000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y48000,1328.5315095261358,1659.0791402051784,0,5
8,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y50000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y50000,1055.848075740763,1045.9992005687932,0,1
9,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y52000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y52000,999.5,999.5,0,1
10,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y54000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y54000,990.2065822074704,990.6998641762701,0,1
11,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y56000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y56000,1001.3693783877084,998.9529074532154,0,1
12,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y58000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y58000,999.5,999.5,0,1
13,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y60000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y60000,999.4860300544208,999.49244714426,0,1
14,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y62000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y62000,999.3720489244336,999.5418390018287,0,1
15,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y64000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y64000,988.1684285068342,991.2504709167112,0,1
16,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y66000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y66000,919.4296907107298,732.5396303357695,0,1
16,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y66000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y66000,1514.782871937861,1836.984783907588,0,2
17,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y68000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y68000,1051.1352229699446,972.4011635659126,0,1
18,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y70000,1000.8923465840769,1000.6934110009458,0,1
19,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y72000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y72000,992.2392002916685,1008.2341786317407,0,1
20,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,765.2777295759271,1274.8946214358798,0,1
20,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1104.5323428316226,301.7096123326236,0,2
20,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1745.8368345462168,255.19817758261695,0,3
20,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1275.1206563706564,252.42953667953668,0,4
20,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1345.3943457774556,289.6763320043494,0,5
20,6,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1526.5821305841923,554.993470790378,0,6
20,7,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1635.1024930747922,594.1837488457987,0,7
20,8,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1362.9096638655462,675.4560996812518,0,8
20,9,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1644.545903919963,869.3021321519836,0,9
20,10,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1807.4672067078805,767.4856818020322,0,10
20,11,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1455.6548821548822,743.750505050505,0,11
20,12,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1929.9003707136237,944.5046339202966,0,12
20,13,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1962.1498455836936,1040.2686843730698,0,13
20,14,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,192.87006436339956,1678.280712926286,0,14
20,15,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1528.4985315712188,1190.99765051395,0,15
20,16,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1800.9081170790585,1240.657966203983,0,16
20,17,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1223.8998540145985,1318.3918248175182,0,17
20,18,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1918.1290205999278,1334.6263100831225,0,18
20,19,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,399.5772801747679,1479.4371927908246,0,19
20,20,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1288.4930953621679,1943.0776446065659,0,20
20,21,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y74000,1156.4011653966832,1966.07171671896,0,21
21,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y76000,934.1918452558926,1201.1462404688587,0,1
21,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y76000,40.19525148391128,1055.9693845673228,0,2
21,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y76000,138.28080550980687,1199.7547537056446,0,3
21,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y76000,101.9381798404641,1339.966461203771,0,4
21,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y76000,95.06271435570798,1567.078392944635,0,5
21,6,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y76000,137.55410103838526,1847.5961148057404,0,6
22,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X10000.Y78000.tile.png,0,AE1531,CD66b,0,UMC,X10000,Y78000,475.1789140971513,1750.0736008017193,0,1
23,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y18000,1397.1843768658027,1015.4701919362203,0,1
24,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y20000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y20000,1003.5918834406102,992.9215831864963,0,1
25,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y22000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y22000,1000.476677034772,999.3973437064597,0,1
26,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y24000,745.671775495301,1064.541217170886,0,1
27,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y26000,980.4612230733599,1080.194600163594,0,1
27,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y26000,1096.8098120420516,337.17351598173514,0,2
27,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y26000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y26000,1008.8940731399748,445.9726775956284,0,3
28,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y28000,877.103793655416,962.5336417274274,0,1
28,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X12000.Y28000.tile.png,0,AE1531,CD66b,0,UMC,X12000,Y28000,23.318601262748906,1801.9060223409422,0,2
