ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_NR,Metadata_STAIN,Metadata_Series,Metadata_TILENR,Metadata_T_NUMBER,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
22,43,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,1600.606263982103,1264.7342281879194,0,43
22,44,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,229.2237142857143,1427.5201904761905,0,44
22,45,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,651.7996729354047,1466.5461978740802,0,45
22,46,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,1941.6746381371931,1476.9748269351794,0,46
22,47,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,925.4020191094285,1504.7391382729404,0,47
22,48,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,1256.8397406206577,1536.1074571560907,0,48
22,49,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,1276.8256856540083,1596.7768987341772,0,49
22,50,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,1908.1456879991913,1710.986957840461,0,50
22,51,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,179.69321533923303,1566.994837758112,0,51
22,52,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,1959.0864371047085,1634.277582572031,0,52
22,53,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,239.94385463454472,1622.7162106982441,0,53
22,54,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,68.92257890477475,1712.8637712435932,0,54
22,55,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,304.6563063460641,1933.254107352255,0,55
22,56,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,1253.9636563876652,1897.1226138032305,0,56
22,57,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,1964.5740465577019,1847.4621099554236,0,57
22,58,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_064.normalized.tile.tissue.png,0,AE4780,SMA,0,064,,904.8659517426273,1986.578418230563,0,58
23,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,164.67535839259511,573.3280279941303,0,1
23,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,204.63728865527816,1400.1697634691195,0,2
23,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,366.14021352313165,718.1345195729538,0,3
23,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,1170.4549019607844,1222.9945098039216,0,4
23,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,1376.9501886792452,1457.4411320754716,0,5
23,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,78.35989336492891,1642.5879739336492,0,6
23,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,1098.6794755877033,1744.9679023508138,0,7
23,8,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,1300.8506172839507,1770.183950617284,0,8
23,9,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,1025.4029564124753,1901.9744069986605,0,9
23,10,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,840.3014905149051,1804.5440379403794,0,10
23,11,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,617.2592768791627,1954.7307326355851,0,11
23,12,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_065.normalized.tile.tissue.png,0,AE4780,SMA,0,065,,557.6394849785407,1959.7204935622317,0,12
24,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,694.4780278092566,126.81467091180544,0,1
24,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1394.7991595696997,306.4850655535634,0,2
24,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,848.0046216060081,51.94280762564991,0,3
24,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1097.6654778887305,373.6134094151213,0,4
24,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1392.661052631579,438.3647368421053,0,5
24,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1182.6828326180257,516.8995708154506,0,6
24,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1671.122915379864,563.3193329215566,0,7
24,8,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1333.2893275755707,567.1264651449723,0,8
24,9,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1137.102490421456,623.875,0,9
24,10,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1479.0189840944074,731.811698306824,0,10
24,11,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1381.0584056827151,824.7734806629834,0,11
24,12,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,400.67013129102844,765.0185995623632,0,12
24,13,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1201.1635071090047,814.6714060031595,0,13
24,14,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1552.2153734590283,833.0116026105874,0,14
24,15,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,515.2459051583696,1660.8095615941613,0,15
24,16,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1183.4592274678112,1048.0994927818963,0,16
24,17,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1066.527551020408,1144.5566326530611,0,17
24,18,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1188.2768192048013,1132.788447111778,0,18
24,19,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,978.5240488155061,1164.0251256281408,0,19
24,20,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1236.5420835785756,1155.7498528546203,0,20
24,21,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1089.4360086767897,1181.1655820679682,0,21
24,22,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,916.2341597796143,1184.1088154269974,0,22
24,23,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,176.97765793528507,1210.84437596302,0,23
24,24,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,950.0276967930029,1304.9325801749271,0,24
24,25,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,875.3962748876044,1361.2780989081566,0,25
24,26,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,839.746728252502,1411.7944572748268,0,26
24,27,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,762.1760612386918,1415.0438413361169,0,27
24,28,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,709.0963172804533,1449.5247875354107,0,28
24,29,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,13.304291287386215,1506.749891634157,0,29
24,30,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1979.2043010752689,1549.5984104721833,0,30
24,31,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,406.55717037296444,1630.2971458588688,0,31
24,32,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,928.0441691354699,1623.052248855373,0,32
24,33,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1708.1867321867321,1671.100122850123,0,33
24,34,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1838.2601312234658,1721.8749517560786,0,34
24,35,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1891.6197569580556,1710.0580164641317,0,35
24,36,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_077.normalized.tile.tissue.png,0,AE4780,SMA,0,077,,1842.1927144535841,1858.7511750881315,0,36
25,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,40.02626989317637,64.40113363854371,0,1
25,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,185.70121258052293,24.80958696475938,0,2
25,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1197.309262166405,42.482731554160125,0,3
25,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1277.4345403899722,54.81782729805014,0,4
25,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1356.7233804914372,78.57743857036486,0,5
25,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1441.6045081967213,20.71653005464481,0,6
25,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1065.727062451812,85.17964533538937,0,7
25,8,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1432.0431432973805,86.49768875192603,0,8
25,9,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1624.7896572953007,109.6497024420275,0,9
25,10,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,120.50256996002284,124.91818960593946,0,10
25,11,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,980.3502585801599,123.38316878232251,0,11
25,12,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1407.084452975048,150.21625079974407,0,12
25,13,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1642.1110176619009,241.56476030277545,0,13
25,14,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1739.2298136645963,204.73025732031942,0,14
25,15,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,985.9425287356322,195.26707234617984,0,15
25,16,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1646.8981249828169,782.6194704863498,0,16
25,17,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,41.51750270660411,215.7408877661494,0,17
25,18,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1775.8511988716502,231.12059238363892,0,18
25,19,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1346.8248372558837,355.27831747621434,0,19
25,20,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1223.0132420091325,307.3123287671233,0,20
25,21,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1461.8274647887324,322.706279342723,0,21
25,22,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1018.7880434782609,293.9743788819876,0,22
25,23,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1930.4649029982363,354.7082892416226,0,23
25,24,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,892.1711924439197,340.39905548996455,0,24
25,25,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1659.9510703363915,324.07798165137615,0,25
25,26,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1555.88462891312,353.287020752726,0,26
25,27,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,953.2415048543689,334.80521844660194,0,27
25,28,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1827.9464659138437,454.30029276453365,0,28
25,29,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1174.8426240652618,423.0336505778382,0,29
25,30,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1010.9856386999244,412.2358276643991,0,30
25,31,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,871.9624848729326,476.3795885437676,0,31
25,32,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1347.8334258745142,427.80566352026653,0,32
25,33,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,776.9851132686084,473.62653721682847,0,33
25,34,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1394.8685162846803,558.1785283474065,0,34
25,35,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1395.9372093023255,515.8325581395349,0,35
25,36,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,935.5142421159716,570.998982706002,0,36
25,37,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1093.2067919951485,603.3711340206186,0,37
25,38,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,786.6802995391705,596.1491935483871,0,38
25,39,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1140.2208487845076,620.209311907705,0,39
25,40,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1386.4176448315031,626.9405528209012,0,40
25,41,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1214.0949667616335,649.7179487179487,0,41
25,42,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,1262.1306532663316,663.7085427135678,0,42
25,43,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_078.normalized.tile.tissue.png,0,AE4780,SMA,0,078,,727.932901434521,655.1212401665896,0,43
