ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_NR,Metadata_STAIN,Metadata_Series,Metadata_T_NUMBER,Metadata_X,Metadata_Y,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,79,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1621.639534883721,1317.2906976744187,0,79
1,80,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1646.712643678161,1328.3045977011495,0,80
1,81,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1528.28,1327.88,0,81
1,82,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1609.3643410852712,1337.906976744186,0,82
1,83,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1042.3577235772357,1340.3739837398373,0,83
1,84,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1169.7478991596638,1345.6638655462184,0,84
1,85,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1568.3283582089553,1346.6666666666667,0,85
1,86,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1290.1574803149606,1349.259842519685,0,86
1,87,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,918.87,1351.7,0,87
1,88,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,627.6923076923077,1358.4846153846154,0,88
1,89,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1072.3985507246377,1384.8840579710145,0,89
1,90,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1030.1352657004832,1397.256038647343,0,90
1,91,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1510.1342592592594,1407.0555555555557,0,91
1,92,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,898.516393442623,1413.0983606557377,0,92
1,93,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1052.8967741935485,1416.258064516129,0,93
1,94,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1728.6854460093896,1425.9765258215962,0,94
1,95,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1090.1013513513512,1434.6486486486488,0,95
1,96,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1704.740932642487,1441.5284974093265,0,96
1,97,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1083.7777777777778,1454.1833333333334,0,97
1,98,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1195.4689265536724,1460.2542372881355,0,98
1,99,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1601.2333333333333,1458.6166666666666,0,99
1,100,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1635.5759162303666,1471.9633507853403,0,100
1,101,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1430.7910447761194,1478.3805970149253,0,101
1,102,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,958.0955414012739,1481.687898089172,0,102
1,103,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1619.1727748691098,1485.628272251309,0,103
1,104,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,530.7652173913043,1505.408695652174,0,104
1,105,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1000.5441176470588,1509.875,0,105
1,106,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1199.9770114942528,1512.16091954023,0,106
1,107,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1181.495652173913,1513.7652173913043,0,107
1,108,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1238.695890410959,1521.3150684931506,0,108
1,109,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1205.1883408071749,1534.9506726457398,0,109
1,110,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1225.142857142857,1541.2095238095237,0,110
1,111,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,748.8819444444445,1548.0,0,111
1,112,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,507.7173913043478,1555.3858695652175,0,112
1,113,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1132.13125,1560.525,0,113
1,114,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,926.7637795275591,1564.1259842519685,0,114
1,115,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1519.436416184971,1562.8265895953757,0,115
1,116,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1265.6732673267327,1574.930693069307,0,116
1,117,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,422.92,1576.94,0,117
1,118,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,485.15277777777777,1582.736111111111,0,118
1,119,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,677.4968152866242,1595.8821656050955,0,119
1,120,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1349.9053497942386,1583.2551440329219,0,120
1,121,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1253.9820359281437,1593.5449101796407,0,121
1,122,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,847.0803571428571,1608.3482142857142,0,122
1,123,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,373.02640264026405,1621.5478547854786,0,123
1,124,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1405.578947368421,1633.6684210526316,0,124
1,125,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,575.8995983935743,1630.144578313253,0,125
1,126,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,601.8613445378152,1648.8361344537816,0,126
1,127,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1369.3470588235293,1658.5647058823529,0,127
1,128,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,967.776397515528,1654.695652173913,0,128
1,129,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,588.4666666666667,1661.6277777777777,0,129
1,130,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,363.66442953020135,1664.3087248322147,0,130
1,131,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1420.659090909091,1665.9166666666667,0,131
1,132,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,394.5891472868217,1670.7441860465117,0,132
1,133,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1448.0173410404625,1676.7225433526012,0,133
1,134,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,466.5846153846154,1689.7333333333333,0,134
1,135,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1226.013986013986,1699.5384615384614,0,135
1,136,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1339.2735042735044,1697.517094017094,0,136
1,137,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1252.597014925373,1715.641791044776,0,137
1,138,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1317.9638554216867,1728.55421686747,0,138
1,139,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,337.4222222222222,1753.3333333333333,0,139
1,140,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1250.8,1757.7586206896551,0,140
1,141,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1179.904255319149,1761.7393617021276,0,141
1,142,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,897.3628691983122,1793.6962025316457,0,142
1,143,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,424.04761904761904,1801.904761904762,0,143
1,144,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,495.5496688741722,1806.6225165562914,0,144
1,145,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1465.8546511627908,1814.7383720930231,0,145
1,146,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1013.9783783783784,1822.5405405405406,0,146
1,147,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,231.95726495726495,1838.3076923076924,0,147
1,148,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,621.9558823529412,1856.5,0,148
1,149,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1045.1714285714286,1854.7357142857143,0,149
1,150,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1051.7970401691332,1872.5898520084565,0,150
1,151,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1072.2923076923078,1868.823076923077,0,151
1,152,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1034.1635220125786,1884.0566037735848,0,152
1,153,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1123.3914590747331,1897.6120996441282,0,153
1,154,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1944.5979381443299,1896.9020618556701,0,154
1,155,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1103.8,1899.3695652173913,0,155
1,156,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1147.4372469635628,1904.2995951417004,0,156
1,157,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1029.536036036036,1905.563063063063,0,157
1,158,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1492.298245614035,1906.6315789473683,0,158
1,159,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,775.8791946308725,1912.3624161073826,0,159
1,160,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,118.56613756613757,1916.2010582010582,0,160
1,161,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1521.063492063492,1934.373015873016,0,161
1,162,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,444.7631578947368,1935.622807017544,0,162
1,163,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/HE/summary/AE1468.UMC.HE_x20_z0.tiles_workflow/AE1468.UMC.HE_x20_z0.X1.Y5.normalized.tile.tissue.png,0,AE1468,HE_x20_z0,0,UMC,X1,Y5,1162.8871794871795,1929.6205128205129,0,163
